date,capital,daily_return,cumulative_return
2024-01-01,10000.0,0.0,0.0
2024-01-02,10038.451729317036,0.0038451729317034327,0.003845172931703564
2024-01-03,10074.388087275414,0.0035798705744061418,0.007438808727541437
2024-01-04,10112.378950631362,0.0037710343324904388,0.011237895063136239
2024-01-05,10149.107947976803,0.003632082769519502,0.01491079479768032
2024-01-06,10185.243529237065,0.0035604687077415054,0.018524352923706466
2024-01-07,10219.973970322153,0.003409878319098918,0.021997397032215305
2024-01-08,10263.965634894952,0.0043044791210375775,0.026396563489495203
2024-01-09,10300.150857657634,0.0035254621897467947,0.030015085765763432
2024-01-10,10334.165094900754,0.0033023047636075546,0.03341650949007544
2024-01-11,10372.816813922629,0.0037401878784525206,0.03728168139226291
2024-01-12,10413.099379802476,0.003883474142315735,0.04130993798024756
2024-01-13,10455.794370657477,0.0041001232483974664,0.0455794370657477
2024-01-14,10496.842450439613,0.003925869075747229,0.04968424504396134
2024-01-15,10535.984182072065,0.003728905317695057,0.05359841820720649
2024-01-16,10575.905451302435,0.0037890403535627824,0.05759054513024348
2024-01-17,10618.609926507064,0.0040379025135262635,0.06186099265070643
2024-01-18,10656.760098803934,0.0035927652075848555,0.06567600988039339
2024-01-19,10691.578695753476,0.0032672779181217673,0.06915786957534766
2024-01-20,10734.146052251355,0.0039813911218542705,0.07341460522513553
2024-01-21,10774.284292644956,0.003739304477339515,0.07742842926449557
2024-01-22,10818.280744502692,0.004083468624247331,0.0818280744502692
2024-01-23,10861.564757184138,0.004001006602037136,0.08615647571841382
2024-01-24,10904.474116017824,0.003950568798598221,0.09044741160178237
2024-01-25,10947.273853945962,0.003924970381219006,0.09472738539459624
2024-01-26,10995.588997125984,0.00441344062682834,0.09955889971259839
2024-01-27,11038.924370869017,0.003941159837309292,0.10389243708690174
2024-01-28,11078.191877259058,0.003557185924170848,0.10781918772590579
2024-01-29,11115.94627667728,0.0034079929140533264,0.11159462766772794
2024-01-30,11160.052666668329,0.003967848430824897,0.1160052666668329
2024-01-31,11197.188402607931,0.0033275592014468244,0.11971884026079314
2024-02-01,11244.430236907136,0.004219080058365427,0.12444302369071356
2024-02-02,11294.474011351322,0.0044505389237000665,0.12944740113513217
