date,capital,daily_return,cumulative_return
2024-01-01,10000.0,0.0,0.0
2024-01-02,10041.953482185772,0.004195348218577303,0.004195348218577238
2024-01-03,10103.120437072337,0.006091141030982853,0.010312043707233716
2024-01-04,10129.021042299875,0.002563624316750596,0.012902104229987527
2024-01-05,10188.876712047722,0.005909324257288388,0.018887671204772232
2024-01-06,10234.216594380454,0.004449939243952138,0.02342165943804539
2024-01-07,10281.80749679836,0.0046501754168499524,0.028180749679835936
2024-01-08,10280.38448352544,-0.00013840108107080547,0.028038448352544036
2024-01-09,10304.01748209376,0.002298843842483874,0.030401748209375908
2024-01-10,10345.685517112315,0.004043862997220876,0.03456855171123152
2024-01-11,10366.311299218285,0.001993660262710842,0.03663112992182851
2024-01-12,10413.58891611992,0.004560698163212546,0.04135889161199193
2024-01-13,10425.028109550538,0.0010984871327992076,0.042502810955053795
2024-01-14,10480.458603187439,0.005317059393453177,0.048045860318743874
2024-01-15,10529.42805909652,0.004672453540743751,0.052942805909652085
2024-01-16,10564.031471418759,0.003286352509179601,0.05640314714187589
2024-01-17,10588.944907140607,0.0023583265336961064,0.0588944907140607
2024-01-18,10653.168033301761,0.0060651109930551644,0.06531680333017612
2024-01-19,10672.089923079484,0.0017761749104654224,0.0672089923079484
2024-01-20,10672.053463664219,-3.4163332138844454e-06,0.06720534636642188
2024-01-21,10740.404311818964,0.006404657584171782,0.07404043118189638
2024-01-22,10810.4886716561,0.006525299961009209,0.08104886716560995
2024-01-23,10836.770614919027,0.0024311521949823105,0.08367706149190271
2024-01-24,10841.129654700211,0.0004022452754681305,0.08411296547002112
2024-01-25,10881.349590877007,0.003709939596502905,0.08813495908770073
2024-01-26,10937.955201041817,0.005202076239905893,0.09379552010418174
2024-01-27,10990.986940491295,0.0048484143950806285,0.09909869404912952
2024-01-28,11061.545988199507,0.0064197190016002555,0.10615459881995067
2024-01-29,11080.455138730991,0.0017094491630425237,0.10804551387309912
2024-01-30,11115.714952729371,0.0031821629668560354,0.11157149527293714
2024-01-31,11161.444263802865,0.004113933405809807,0.11614442638028649
2024-02-01,11143.66696575041,-0.0015927417305759332,0.11436669657504099
