date,capital,daily_return,cumulative_return
2024-01-01,10000.0,0.0,0.0
2024-01-02,10460.255377497135,0.04602553774971345,0.04602553774971348
2024-01-03,10287.820839786089,-0.016484734979033078,0.0287820839786089
2024-01-04,10160.518141297322,-0.012374116974942784,0.016051814129732157
2024-01-05,10280.358349210737,0.011794694546760054,0.02803583492107373
2024-01-06,10258.977215184892,-0.0020798043511281953,0.025897721518489198
2024-01-07,10273.13885290804,0.0013804141900408673,0.027313885290803957
2024-01-08,10411.57825907033,0.01347586245494009,0.04115782590703293
2024-01-09,10238.812574405307,-0.016593611493484442,0.02388125744053068
2024-01-10,10460.984938331494,0.021699036124713217,0.04609849383314941
2024-01-11,10378.24923221556,-0.007908978609917648,0.037824923221555944
2024-01-12,10572.502361384415,0.01871733129763996,0.057250236138441504
2024-01-13,10425.904880720182,-0.013865920824919768,0.04259048807201816
2024-01-14,10571.45040891306,0.013959990030412182,0.05714504089130605
2024-01-15,10723.29192192063,0.014363356695080182,0.07232919219206306
2024-01-16,10321.609967799997,-0.03745882859903417,0.03216099677999973
2024-01-17,10651.317370923807,0.03194340845588896,0.06513173709238072
2024-01-18,10165.24722780759,-0.0456347441531601,0.01652472278075893
2024-01-19,10229.877694883546,0.006357982804309615,0.02298776948835457
2024-01-20,10410.146506431876,0.01762179538456189,0.041014650643187635
2024-01-21,10198.374929596293,-0.020342804657431133,0.019837492959629343
2024-01-22,10527.396346218633,0.03226214165430402,0.0527396346218633
2024-01-23,10118.356460467347,-0.038854800588771554,0.011835646046734654
2024-01-24,10411.084635564219,0.02893040744715488,0.041108463556421886
2024-01-25,10251.01350149613,-0.01537506798487514,0.025101350149613063
2024-01-26,10129.108851441297,-0.011891960735106025,0.012910885144129679
2024-01-27,10349.456510582344,0.021753903761207314,0.0349456510582344
2024-01-28,10604.978646533265,0.024689425545162652,0.060497864653326544
2024-01-29,10231.23776578388,-0.03524202105504093,0.023123776578388062
2024-01-30,10336.104778925634,0.010249689777756687,0.033610477892563356
2024-01-31,10425.47748052078,0.008646652051880116,0.042547748052077984
2024-02-01,10226.267395605391,-0.01910800587192272,0.022626739560539136
2024-02-02,10369.298778971708,0.013986665694638842,0.03692987789717081
2024-02-03,10641.920803294157,0.026291269075524037,0.06419208032941569
2024-02-04,10171.39739139335,-0.044214143348553996,0.01713973913933496
2024-02-05,10147.828219727027,-0.002317200946869535,0.014782821972702732
2024-02-06,10572.973195269147,0.04189516873331108,0.057297319526914726
2024-02-07,10308.546553660643,-0.025009676722421104,0.030854655366064253
2024-02-08,10363.485476238837,0.005329453797605044,0.036348547623883676
2024-02-09,10229.222739354353,-0.012955364987225337,0.02292227393543526
2024-02-10,10317.855970890581,0.00866470833558403,0.031785597089058135
2024-02-11,10351.507930385997,0.003261526385942556,0.03515079303859966
2024-02-12,10581.767676551452,0.02224407764684668,0.05817676765514516
2024-02-13,10254.10997675237,-0.030964363404533176,0.025410997675237013
2024-02-14,10403.264929127266,0.01454587016455367,0.04032649291272664
2024-02-15,10283.754494016059,-0.011487781569091762,0.028375449401605874
2024-02-16,9896.40428654767,-0.03766622469388802,-0.010359571345233054
2024-02-17,10012.534330521803,0.011734569507431028,0.0012534330521802985
2024-02-18,10277.223278544925,0.026435759347786154,0.027722327854492506
2024-02-19,10394.946219966057,0.011454742028121035,0.03949462199660575
2024-02-20,10585.220533541815,0.01830450197137989,0.05852205335418148
2024-02-21,10560.147790329847,-0.0023686557245092936,0.056014779032984734
2024-02-22,10340.303772990183,-0.020818270890202894,0.034030377299018255
2024-02-23,10287.73604901684,-0.00508376979317132,0.028773604901683937
2024-02-24,10470.7620227267,0.01779069494374827,0.04707620227266998
2024-02-25,10477.262632921778,0.0006208344895021738,0.04772626329217783
2024-02-26,10399.92463387188,-0.007381508105646464,0.03999246338718804
2024-02-27,10038.1053046833,-0.03479057223262551,0.003810530468330035
2024-02-28,10244.567287167343,0.020567823928656886,0.024456728716734325
2024-02-29,10135.82711921725,-0.010614422737630313,0.013582711921725058
2024-03-01,10311.24602603832,0.017306817170201928,0.031124602603831954
2024-03-02,10529.27803126915,0.021145068663888857,0.05292780312691502
2024-03-03,10190.830457204213,-0.032143473945681574,0.01908304572042125
2024-03-04,10299.145851561427,0.01062871125293259,0.029914585156142676
2024-03-05,10233.42996507242,-0.006380712287810121,0.02334299650724206
